identifier,size,kitchens,bathrooms,floor,type,year,condition,elevator,subway,district,rooms,recentOwner,longitude,latitude
149480,2,1.0,20.0,3.0,2012.0,4,6,False,False,64140.0,3.0,False,-0.38313039331694493,-0.4998063648060405
73209,1,1.0,10.0,4.0,2009.0,4,6,True,False,79930.0,1.0,True,0.7816995816761958,-0.5001412313146363
1521,2,1.0,6.0,4.0,1995.0,3,2,True,False,54832.0,2.0,False,0.18440728736276266,-0.5001413035692436
20326,1,1.0,6.0,4.0,2001.0,1,2,False,False,40934.0,2.0,False,1.6814676904419559,-0.5001412780801121
130121,3,1.0,19.0,1.0,2007.0,4,6,True,False,52889.0,3.0,True,-1.138050163872814,-0.5001412864525838
86136,2,1.0,10.0,3.0,2010.0,4,6,False,False,42995.0,2.0,False,-0.05747286938358116,-0.5001412342529667
105576,1,1.0,28.0,1.0,2009.0,2,6,False,False,49691.0,2.0,True,-0.9757510367449514,-0.5001413626544663
132767,2,1.0,6.0,4.0,1995.0,4,2,True,False,75942.0,2.0,True,-0.14814906985487825,-0.5001413833643855
571,1,1.0,6.0,4.0,1980.0,3,2,True,True,90665.0,2.0,True,0.13267961811074505,-0.5001413573619313
27533,2,1.0,6.0,4.0,1986.0,4,2,True,False,87923.0,2.0,False,0.24694493947754062,-0.500141233898951
122298,2,1.0,18.0,1.0,1999.0,3,6,True,False,46009.0,2.0,True,-1.470715164134318,-0.5001412676366486
3091,3,3.0,18.0,4.0,2008.0,4,6,True,False,99502.0,3.0,False,-0.06917915735813758,-0.5001413811163857
60523,3,2.0,6.0,4.0,2001.0,4,2,False,False,40934.0,2.0,False,1.6814676904419559,-0.5001412780801121
74796,1,1.0,21.0,4.0,2008.0,4,6,True,False,86411.0,1.0,True,-0.23799550907893463,-0.5001413716995677
111048,2,1.0,6.0,1.0,1995.0,1,2,False,False,39215.0,2.0,True,2.5710505138470463,-0.5001412555470119
126306,2,1.0,6.0,4.0,1985.0,4,2,True,False,49154.0,2.0,False,-0.5620654865340493,-0.5001412455637688
88625,2,1.0,5.0,4.0,1988.0,3,2,True,False,70383.0,2.0,True,-0.45016315137095686,-0.5001413782488585
123704,1,1.0,22.0,1.0,1998.0,1,6,False,False,67771.0,2.0,False,0.18337517844621043,-0.5001412336865416
88206,4,2.0,6.0,4.0,1999.0,4,4,True,False,34535.0,3.0,False,2.2428127176223502,-0.5001412750532778
62239,1,1.0,6.0,4.0,1994.0,4,2,True,False,47734.0,2.0,False,-0.6924371391512191,-0.5001412979580945
30403,2,1.0,28.0,1.0,2001.0,1,6,False,False,72467.0,2.0,True,0.8971463961447464,-0.5001412701147586
68919,2,1.0,22.0,1.0,2001.0,4,6,False,False,59021.0,3.0,True,-1.036726945104406,-0.5001413726200086
21268,1,1.0,20.0,1.0,2006.0,4,6,True,False,73994.0,1.0,True,-0.2827713815626629,-0.5001412986307243
34605,2,1.0,6.0,4.0,1987.0,4,2,True,False,135229.0,2.0,False,0.28139836475777913,-0.5001412565028543
62786,2,1.0,6.0,4.0,2000.0,4,2,True,False,40612.0,2.0,True,1.8753819433295624,-0.5001412438821942
5646,1,1.0,24.0,1.0,2003.0,3,6,True,False,49581.0,2.0,False,-0.6556886295697038,-0.5001412338458486
65842,3,1.0,18.0,3.0,2005.0,4,6,True,False,50041.0,2.0,False,-0.23090790850588916,-0.5001412558833268
64880,3,2.0,20.0,4.0,2009.0,1,6,False,False,40114.0,3.0,True,2.6428499854498044,-0.5001413291468789
66497,2,1.0,6.0,4.0,1994.0,4,2,True,False,41347.0,2.0,False,-1.846592935086259,-0.5001412977810866
143776,3,2.0,6.0,4.0,2009.0,4,2,True,False,37961.0,3.0,False,1.9190971880977812,-0.5001413153933684
22304,2,1.0,14.0,3.0,1982.0,4,2,True,False,82911.0,2.0,True,-0.6947186430719527,-0.5001412878332451
144723,2,1.0,6.0,4.0,1998.0,1,2,False,True,97830.0,2.0,True,-0.028410855154372652,-0.5001413387053032
88371,2,1.0,24.0,1.0,2003.0,4,6,True,False,40712.0,2.0,False,3.6366486486657768,-0.500141254803579
18105,3,2.0,24.0,1.0,2000.0,3,6,True,False,59366.0,2.0,True,0.88309070234703,-0.5001413580345612
15527,3,1.0,6.0,4.0,1979.0,4,2,True,True,72389.0,2.0,False,-0.8995651022467257,-0.5001412783102224
140586,1,1.0,5.0,4.0,1991.0,4,2,True,False,75302.0,2.0,True,0.5431601985281277,-0.5001412850896233
22060,1,1.0,33.0,1.0,2011.0,1,6,False,False,56336.0,2.0,True,-0.31048893812427386,-0.5001413668141509
81452,2,1.0,6.0,4.0,2000.0,1,2,False,False,34694.0,2.0,False,2.315168984824869,-0.500141285602946
51069,2,1.0,5.0,4.0,1978.0,1,2,True,False,46480.0,2.0,False,-0.3246125338245131,-0.5001413236950369
125029,2,1.0,6.0,4.0,2008.0,4,2,False,False,39294.0,1.0,False,-0.18667660927944252,-0.5001412431564619
5929,1,1.0,6.0,4.0,1992.0,3,2,True,False,84519.0,2.0,True,-0.6629405527465592,-0.5001413438208303
4534,3,1.0,16.0,3.0,1992.0,4,6,True,False,93192.0,2.0,True,0.5220970284021749,-0.5001413852760704
53609,3,1.0,5.0,4.0,1984.0,3,2,True,False,114107.0,2.0,True,0.49006091084761916,-0.5001413887631252
24356,1,1.0,21.0,1.0,2008.0,1,6,False,False,79886.0,3.0,False,-0.9701287592257491,-0.5001413252173045
142889,2,1.0,6.0,4.0,2002.0,1,2,False,False,62697.0,2.0,False,-1.0323948037310147,-0.5001413198362656
73795,1,1.0,6.0,4.0,1994.0,1,2,True,False,86953.0,2.0,False,-0.8691722107303662,-0.5001413370591301
88036,1,1.0,5.0,4.0,1990.0,4,2,True,False,52816.0,2.0,False,0.24602147360485122,-0.5001413238189424
69704,1,1.0,12.0,4.0,1979.0,2,6,True,False,92127.0,2.0,True,-0.5750075891323404,-0.5001412560957362
22229,1,1.0,22.0,3.0,2001.0,3,6,True,False,53994.0,2.0,False,-0.3531313328345039,-0.5001413736997565
44058,2,2.0,27.0,3.0,2006.0,4,6,True,False,58092.0,2.0,False,-0.1176339549142093,-0.5001413735758511
106349,2,1.0,18.0,1.0,2004.0,1,6,True,False,77823.0,2.0,False,0.9307306770741788,-0.5001413002945982
53685,2,1.0,12.0,3.0,1986.0,1,6,False,False,114107.0,2.0,True,0.49006091084761916,-0.5001413887631252
53366,2,1.0,16.0,3.0,2008.0,4,6,True,True,102029.0,2.0,True,-0.7004767243959112,-0.5001413498213966
1472,2,1.0,7.0,4.0,1990.0,4,2,True,True,85514.0,2.0,True,-0.13630697807556566,-0.5001412528387917
152116,2,1.0,21.0,3.0,2007.0,4,6,False,False,52214.0,3.0,True,-1.23438938300475,-0.500141291479607
17432,1,1.0,20.0,1.0,2004.0,4,6,False,False,92360.0,1.0,True,-0.6480700361199198,-0.5001412967190395
66638,3,1.0,24.0,1.0,1998.0,3,6,True,False,59367.0,2.0,True,0.88309070234703,-0.5001413580345612
31834,2,1.0,6.0,4.0,2002.0,1,2,True,False,60403.0,2.0,False,-1.0780248821470386,-0.5001412297215656
83739,2,1.0,6.0,4.0,1986.0,4,6,False,False,44074.0,2.0,False,-0.1610911724532659,-0.5001413073041093
56180,3,2.0,13.0,4.0,2001.0,1,2,True,False,34439.0,2.0,True,1.6671675497955238,-0.500141278009309
29196,2,1.0,28.0,3.0,2011.0,4,6,False,False,54263.0,3.0,False,-0.3859551124569928,-0.5001413507595383
103314,1,1.0,18.0,3.0,2005.0,1,6,True,False,70693.0,2.0,True,-0.16115907435569224,-0.5001413680001036
109332,2,1.0,16.0,1.0,1983.0,3,6,True,False,61589.0,2.0,True,-0.6548194852188975,-0.5001413730979298
148436,2,1.0,14.0,3.0,2009.0,4,6,True,False,32460.0,3.0,False,-2.3048221332746532,-0.5001412537061302
140960,3,2.0,6.0,4.0,2002.0,4,2,True,False,47048.0,2.0,True,-0.7060039392516974,-0.5001412639902867
141358,1,1.0,18.0,3.0,2004.0,1,6,True,False,64750.0,1.0,True,1.6464438891816062,-0.5001412381471396
73980,2,1.0,6.0,4.0,1994.0,3,2,True,False,47352.0,2.0,True,-0.37874393042157384,-0.500141290736174
36700,2,1.0,33.0,1.0,2003.0,3,2,True,False,37661.0,2.0,True,1.7592832705978347,-0.5001412780447105
147445,3,2.0,15.0,3.0,2008.0,4,6,True,False,90299.0,3.0,False,1.0115067801749582,-0.5001412954622837
116048,2,2.0,25.0,4.0,2007.0,4,6,True,False,91231.0,2.0,False,-0.05051971457732439,-0.5001413751158194
118300,1,1.0,6.0,4.0,1991.0,3,2,True,False,122504.0,2.0,True,-0.4351839917004546,-0.5001412891785048
68344,2,1.0,12.0,3.0,1989.0,1,6,True,False,81571.0,2.0,True,-0.5026377415493747,-0.5001412504137841
57717,1,1.0,28.0,3.0,2011.0,4,6,False,False,44553.0,0.0,False,3.0414613133268844,-0.5001413514144674
20160,2,1.0,18.0,4.0,2010.0,1,6,False,False,120313.0,3.0,True,0.4176231613622271,-0.5001413807800709
91389,1,1.0,16.0,1.0,2008.0,1,6,False,False,73994.0,2.0,True,-0.2827713815626629,-0.5001412986307243
122342,1,1.0,9.0,3.0,2005.0,3,6,True,True,65928.0,2.0,True,-1.069795171575514,-0.5001413247747848
102411,2,2.0,6.0,4.0,2004.0,1,6,False,False,37363.0,3.0,False,-1.7384795260773405,-0.5001413080298416
48483,2,1.0,6.0,4.0,1994.0,1,2,True,False,39605.0,2.0,False,1.3976105776290058,-0.5001413042241726
138192,3,1.0,6.0,4.0,1999.0,4,2,True,False,41276.0,2.0,False,2.4388998313868275,-0.5001412461478947
34924,3,1.0,6.0,4.0,1992.0,3,2,True,False,89256.0,2.0,True,0.047897302768162675,-0.5001413433960114
90947,2,1.0,32.0,1.0,2003.0,3,2,True,False,37661.0,2.0,True,1.7592832705978347,-0.5001412780447105
94448,3,2.0,26.0,1.0,2001.0,1,2,False,False,77070.0,2.0,True,0.7328102119447693,-0.5001413022416846
94568,2,1.0,8.0,3.0,2010.0,3,6,False,False,63444.0,2.0,False,1.295377473368355,-0.5001413496443887
12886,1,1.0,11.0,4.0,2006.0,4,6,False,False,48298.0,2.0,True,2.0147573882056466,-0.5001413119417152
107206,2,1.0,5.0,4.0,1979.0,4,4,True,False,66171.0,2.0,True,-0.2060014907037829,-0.5001412811246473
127948,3,2.0,6.0,4.0,2012.0,2,6,False,False,52370.0,3.0,False,-2.4195220268169004,-0.5001413304036347
80153,1,1.0,12.0,4.0,2009.0,1,6,True,False,32515.0,2.0,False,-0.6988878198795981,-0.5001412444486193
50938,1,1.0,16.0,4.0,2004.0,4,6,True,False,130831.0,1.0,False,0.3048788426093183,-0.5001413797357245
133681,1,1.0,11.0,4.0,2011.0,4,6,False,False,34373.0,2.0,False,-2.4060774501407316,-0.5001413218541552
35231,1,1.0,19.0,3.0,2005.0,4,6,True,False,98858.0,2.0,True,0.3883167002843031,-0.5001412856737492
25433,3,1.0,24.0,1.0,1994.0,3,6,True,False,51144.0,2.0,False,-1.1259772056252326,-0.5001412605917358
126810,2,1.0,6.0,4.0,1985.0,4,2,False,False,91577.0,2.0,True,0.4016933750580456,-0.5001412846825052
100322,2,1.0,6.0,4.0,1997.0,3,2,True,False,45437.0,2.0,False,-1.7244781538015073,-0.5001413596099311
38360,2,1.0,6.0,4.0,1994.0,4,4,True,False,58444.0,2.0,True,-0.7930541781345668,-0.5001413009672281
24566,1,1.0,24.0,1.0,2003.0,1,6,True,False,42945.0,2.0,True,-0.22145596369117304,-0.5001413308992567
119632,2,1.0,5.0,4.0,1966.0,4,4,True,False,66647.0,1.0,False,0.10541021410503215,-0.5001412545026656
18966,2,1.0,6.0,4.0,2001.0,4,2,True,False,39571.0,3.0,False,-0.7321054305361019,-0.5001412718494356
102298,1,1.0,8.0,3.0,2006.0,3,2,True,False,78152.0,1.0,True,-0.8061864060596903,-0.5001412871606152
55163,3,2.0,11.0,4.0,2007.0,1,6,False,False,47318.0,3.0,True,-2.5112303362047497,-0.5001412428024462
22242,1,1.0,6.0,4.0,1993.0,3,4,True,False,58444.0,2.0,True,-0.7930541781345668,-0.5001413009672281
61574,1,1.0,6.0,4.0,2003.0,3,6,False,False,119449.0,2.0,True,0.1482970556638812,-0.500141331784296
138133,1,1.0,28.0,3.0,2009.0,4,6,False,False,54263.0,3.0,False,-0.3859551124569928,-0.5001413507595383
102723,2,1.0,18.0,1.0,1992.0,3,6,False,False,79366.0,2.0,True,0.3365347095104023,-0.500141309729117
132648,2,1.0,12.0,3.0,1999.0,4,6,True,False,58820.0,2.0,True,-0.2537636888553376,-0.5001413897897707
146914,2,1.0,6.0,4.0,1980.0,3,4,True,False,165561.0,2.0,True,0.13134874082369064,-0.5001412831071352
70844,2,1.0,17.0,3.0,2007.0,3,6,True,False,89350.0,3.0,True,-0.7674415805474968,-0.5001412471037372
63273,1,1.0,18.0,3.0,2004.0,1,6,True,False,64750.0,2.0,True,1.6464438891816062,-0.5001412381471396
112312,2,1.0,10.0,3.0,2008.0,1,6,False,False,24224.0,2.0,True,1.6303375579311357,-0.5001413177652737
59529,1,1.0,5.0,4.0,1984.0,3,2,True,False,69836.0,2.0,True,0.5666270959992202,-0.5001413612030018
47868,3,2.0,26.0,3.0,2005.0,1,6,True,False,64222.0,3.0,True,-0.5679865324236574,-0.5001412398818166
81726,2,1.0,29.0,1.0,2010.0,4,6,True,False,44892.0,2.0,False,-0.17828393414217197,-0.4998977679108801
86259,1,1.0,25.0,3.0,2006.0,1,6,False,False,75993.0,2.0,True,0.7903095429010956,-0.5001413462104364
135988,2,1.0,22.0,1.0,1998.0,4,6,False,False,72945.0,2.0,True,0.2760884359897186,-0.500141364247537
42436,2,2.0,14.0,4.0,1999.0,4,6,True,True,93124.0,2.0,True,-0.7275152619335483,-0.5001413155349747
43227,2,2.0,18.0,1.0,1996.0,4,2,False,False,58188.0,2.0,False,0.7098729493123512,-0.5001412400234229
33855,1,1.0,24.0,1.0,1998.0,3,6,True,False,70655.0,2.0,False,0.5935434101125477,-0.5001412850542217
89097,2,1.0,19.0,3.0,2013.0,4,6,False,False,44275.0,2.0,False,-0.9014663555140842,-0.49982051084916107
13646,3,1.0,6.0,4.0,1994.0,3,2,True,False,55111.0,2.0,False,1.8586373341965543,-0.5001413583708761
104691,2,1.0,13.0,4.0,2004.0,3,6,True,False,49715.0,2.0,True,-1.3971095019275208,-0.5001412602200194
32490,1,1.0,15.0,1.0,1989.0,1,6,True,False,79860.0,2.0,False,0.2768353569161188,-0.500141362919978
31728,2,1.0,6.0,1.0,2005.0,4,4,False,False,48343.0,2.0,True,1.884426476729817,-0.5001413647962614
108960,2,1.0,10.0,3.0,2003.0,1,6,True,True,86517.0,3.0,True,0.048250392660644535,-0.5001413838423068
38407,2,1.0,6.0,4.0,1992.0,1,2,True,False,71958.0,2.0,True,0.7439053827976816,-0.5001413570079156
61468,1,1.0,11.0,4.0,2011.0,4,6,False,False,34373.0,2.0,False,-2.4060774501407316,-0.5001413218541552
117662,1,1.0,6.0,4.0,1992.0,3,2,True,False,50104.0,2.0,True,-1.3317335502922483,-0.500141306011952
100766,2,1.0,6.0,4.0,2011.0,1,6,False,False,31106.0,3.0,False,-4.290735492526869,-0.5001413802844489
116916,1,1.0,23.0,1.0,2009.0,4,6,False,True,78590.0,2.0,True,-0.6770234073052654,-0.5001413760008587
41010,1,1.0,16.0,1.0,1984.0,4,6,True,False,72061.0,2.0,True,0.30187757852298125,-0.5001412629813419
81850,1,1.0,6.0,4.0,1985.0,4,2,False,False,73449.0,2.0,True,0.44179623861828327,-0.5001412481480835
74675,2,1.0,9.0,4.0,2003.0,4,6,True,False,60502.0,3.0,False,1.3087541481420975,-0.500141348883255
29866,3,1.0,6.0,4.0,1992.0,3,2,False,False,85761.0,2.0,True,-0.47885849532714037,-0.5001413160659983
27657,1,1.0,6.0,4.0,1987.0,1,2,False,False,45906.0,2.0,False,-0.3639956372192439,-0.5001413700179931
100341,3,2.0,9.0,4.0,2006.0,1,6,False,False,37883.0,3.0,False,3.008868400172568,-0.500141345325397
77706,3,2.0,8.0,4.0,2004.0,4,6,False,False,92375.0,3.0,False,-1.0409097022924982,-0.5001412868065995
138015,2,1.0,6.0,4.0,1996.0,4,2,True,True,90003.0,2.0,True,0.3915216700778226,-0.5001413552555378
35884,1,1.0,18.0,1.0,1997.0,3,6,True,False,82437.0,2.0,True,-0.7434314678571866,-0.5001413084546604
61952,3,1.0,12.0,4.0,1981.0,3,6,True,False,81208.0,2.0,False,0.1903283332524672,-0.5001413096760147
54,1,1.0,18.0,1.0,1993.0,4,6,True,False,45332.0,2.0,True,-0.9938401035455572,-0.5001413320852094
64310,2,1.0,6.0,4.0,1993.0,4,2,True,False,71958.0,2.0,True,0.7439053827976816,-0.5001413570079156
49968,2,1.0,7.0,4.0,2003.0,3,6,False,False,46232.0,2.0,False,-1.9290122642251384,-0.5001413117293058
1941,1,1.0,18.0,3.0,2005.0,4,6,False,False,48244.0,2.0,True,-0.6798888675867497,-0.5001412916035124
4463,2,1.0,5.0,4.0,1977.0,2,2,True,False,50132.0,2.0,False,0.6386981752116838,-0.5001413456263104
67918,1,1.0,33.0,1.0,2003.0,1,6,False,False,103114.0,2.0,True,-0.33209532346944437,-0.5001412681676721
134889,3,1.0,6.0,4.0,1988.0,2,2,True,False,95951.0,2.0,True,-0.672134470332113,-0.5001412887890875
12821,1,1.0,20.0,1.0,2001.0,3,6,True,False,46872.0,2.0,False,-0.6926680056193913,-0.5001412371912971
144533,2,1.0,6.0,4.0,1997.0,4,2,False,False,41055.0,2.0,False,-1.9613335697698462,-0.5001412776729941
89509,3,1.0,6.0,4.0,1992.0,4,4,True,False,67712.0,2.0,True,0.40609341833386337,-0.5001413678053949
120426,2,1.0,18.0,1.0,1984.0,1,6,True,False,75031.0,2.0,True,-0.2706441017931983,-0.5001413757884493
65899,1,1.0,6.0,4.0,1994.0,3,2,False,False,48868.0,2.0,False,0.26620191899955115,-0.5001413209514152
47333,1,1.0,18.0,1.0,2000.0,1,6,True,False,60019.0,2.0,True,1.4937732518146525,-0.5001413087555737
86836,3,2.0,6.0,4.0,2005.0,3,2,True,False,46280.0,2.0,True,1.9790138267796937,-0.5001412774251831
104477,3,2.0,6.0,4.0,2008.0,4,2,True,False,37289.0,3.0,False,1.9062637285432564,-0.5001412804166159
124962,3,3.0,33.0,1.0,2003.0,1,6,False,False,50982.0,3.0,True,-1.0025179666728832,-0.5001412466081151
128098,3,2.0,6.0,4.0,1998.0,4,2,True,False,47352.0,2.0,True,-0.37874393042157384,-0.500141290736174
5932,1,1.0,16.0,1.0,1984.0,3,6,False,False,92592.0,2.0,True,0.45298647213461185,-0.5001413687612373
15911,2,1.0,16.0,1.0,1986.0,3,6,True,False,91577.0,2.0,True,0.4016933750580456,-0.5001412846825052
96317,2,1.0,26.0,1.0,2005.0,3,6,True,False,72589.0,2.0,True,0.20344698079704754,-0.5001412396694072
78357,1,1.0,16.0,3.0,1984.0,4,6,False,False,65882.0,2.0,True,0.07845315885036461,-0.5001412544849648
36361,1,1.0,22.0,1.0,2007.0,3,6,True,False,55339.0,1.0,True,-0.2747453766984174,-0.5001413503878217
42875,2,1.0,6.0,4.0,2004.0,1,6,True,False,109755.0,3.0,True,-0.5144255118068041,-0.5001412594411848
97448,2,1.0,6.0,4.0,1982.0,3,2,True,False,50187.0,2.0,False,-0.36452527205801494,-0.5001413520516956
9785,2,1.0,21.0,1.0,2001.0,1,6,True,False,43307.0,3.0,True,-0.3881687144753966,-0.5001413247216825
54240,2,1.0,6.0,4.0,2000.0,4,2,False,False,35931.0,2.0,False,1.677950371897391,-0.5001412782394192
81063,2,1.0,24.0,1.0,2003.0,4,6,True,False,56631.0,2.0,False,-0.3642944055898426,-0.50014126091035
95118,3,2.0,18.0,3.0,2008.0,4,6,False,False,73126.0,3.0,True,-0.6255537652825065,-0.5001413248455879
112628,2,1.0,19.0,3.0,2000.0,4,6,True,False,37693.0,2.0,False,0.7189582238541389,-0.5001412453513594
101957,5,2.0,12.0,4.0,2008.0,4,6,False,False,38384.0,3.0,False,1.7561054615653051,-0.5001412779739074
52271,3,2.0,6.0,4.0,1998.0,4,2,False,False,53549.0,3.0,True,1.899459957922299,-0.5001413217125489
150556,2,1.0,6.0,4.0,2003.0,1,6,True,True,104629.0,2.0,True,-0.08954972807957336,-0.500141359875443
15603,2,1.0,9.0,3.0,2004.0,4,6,True,False,46204.0,2.0,False,-0.7174929411385281,-0.5001413739829691
61389,2,2.0,6.0,4.0,2004.0,4,2,True,False,38281.0,2.0,False,1.8214270916786943,-0.5001412782217184
135912,2,1.0,12.0,3.0,1997.0,4,6,True,False,72141.0,3.0,True,0.32304939169279695,-0.5001412902936543
22730,2,1.0,30.0,1.0,2010.0,4,6,False,False,56608.0,2.0,True,0.39490318481753484,-0.5001413325985321
4717,2,1.0,16.0,3.0,2007.0,4,6,True,False,60067.0,3.0,True,-1.3775809147959015,-0.5001412393684938
100589,2,1.0,9.0,4.0,2012.0,4,6,False,False,56762.0,2.0,False,1.4375233158625076,-0.5001412928425674
111550,3,2.0,25.0,3.0,2011.0,4,6,False,False,129361.0,3.0,True,0.4918399406906681,-0.5001412771950728
126830,1,1.0,18.0,4.0,2008.0,3,6,True,False,48997.0,2.0,False,1.6935406486895372,-0.500141295692394
148201,2,1.0,6.0,4.0,2004.0,3,6,True,False,46865.0,2.0,True,1.9171008721670066,-0.5001413538217742
140271,2,1.0,6.0,4.0,1987.0,3,2,True,False,44805.0,2.0,False,-1.0094167999571604,-0.5001413790276931
75451,3,2.0,16.0,3.0,2014.0,4,6,False,False,87365.0,3.0,False,1.2319027750003444,-0.5001412662028849
90804,2,1.0,12.0,3.0,2005.0,1,6,False,False,48420.0,2.0,False,0.05100720989826604,-0.5001412935860005
21659,2,1.0,6.0,4.0,1984.0,1,2,True,False,67803.0,2.0,True,0.016540204237677356,-0.5001413065960779
87711,1,1.0,6.0,4.0,1993.0,3,2,False,False,71083.0,2.0,True,0.7957145343325722,-0.5001413556095535
465,5,2.0,6.0,4.0,2005.0,1,2,True,False,37700.0,3.0,False,1.778472348217419,-0.5001413106318571
67159,1,1.0,15.0,1.0,1991.0,4,6,True,False,58959.0,2.0,True,-0.7897269849167378,-0.5001412796377813
138988,3,1.0,5.0,4.0,1988.0,1,2,True,False,36953.0,2.0,True,2.571091254988483,-0.500141251989154
110228,3,2.0,6.0,4.0,2001.0,4,2,False,False,30167.0,3.0,False,-2.459774274562437,-0.5001413527243255
62240,2,1.0,6.0,4.0,2003.0,3,2,True,False,39020.0,2.0,False,-0.08339781572169648,-0.5001412326421952
126905,2,1.0,16.0,1.0,1989.0,1,6,True,False,83927.0,2.0,False,-0.801053022237919,-0.5001412331378172
109752,2,1.0,6.0,4.0,2005.0,3,6,False,False,60403.0,3.0,False,-1.0780248821470386,-0.5001412297215656
19803,2,1.0,14.0,4.0,1970.0,4,2,True,True,96040.0,2.0,True,-0.5695754369399705,-0.5001413391832245
127109,2,1.0,6.0,4.0,2009.0,1,2,False,False,37402.0,2.0,True,1.9125786054668792,-0.5001413153756676
113699,1,1.0,16.0,1.0,1986.0,3,6,True,False,57814.0,2.0,True,-0.8984786718082902,-0.5001412712653096
79138,2,1.0,6.0,4.0,1995.0,4,2,True,False,92576.0,2.0,True,-0.10808694743607704,-0.5001413426348776
85670,1,1.0,20.0,3.0,2007.0,4,6,False,False,34875.0,1.0,False,1.4295108913788053,-0.5001413071802039
23783,2,1.0,6.0,4.0,2005.0,3,2,True,False,41805.0,2.0,False,0.08524334909077888,-0.5001413377494608
43859,3,1.0,16.0,4.0,2006.0,3,6,True,False,38753.0,2.0,False,-0.1407206017318301,-0.4998554209228641
60349,2,1.0,8.0,4.0,1994.0,3,6,True,False,60800.0,2.0,True,0.13413271882220548,-0.5001412335272345
111196,3,1.0,20.0,1.0,1999.0,3,6,False,False,53324.0,3.0,False,-0.11789198214337149,-0.5001412926832604
25220,3,2.0,24.0,1.0,1999.0,3,6,False,False,83717.0,2.0,True,0.37344618365766363,-0.5001413869045427
12319,2,1.0,20.0,3.0,2004.0,4,6,True,True,92359.0,3.0,True,-0.7338437192376178,-0.5001412870721113
108385,3,2.0,20.0,3.0,2005.0,4,6,True,False,81392.0,3.0,False,0.3587386315967702,-0.5001413179599823
118916,3,3.0,21.0,3.0,2005.0,4,6,True,False,94022.0,3.0,True,-0.1736394440176387,-0.5001413803906536
56241,1,1.0,12.0,3.0,2002.0,4,6,True,False,70486.0,1.0,False,1.3745510915723747,-0.5001413357138704
121017,2,1.0,6.0,4.0,1994.0,4,2,False,False,84206.0,2.0,True,0.14547233652383335,-0.5001412328015022
85592,2,1.0,7.0,4.0,2003.0,3,6,True,False,46865.0,2.0,True,1.9171008721670066,-0.5001413538217742
11806,2,1.0,23.0,1.0,1996.0,4,6,True,False,57680.0,2.0,True,-0.8225643449196733,-0.5001413056756371
70758,2,1.0,6.0,4.0,1994.0,1,2,True,False,39215.0,2.0,True,2.5710505138470463,-0.5001412555470119
117110,3,2.0,24.0,1.0,2001.0,4,6,True,False,53588.0,2.0,True,-1.0612123711116042,-0.5001412315624473
133939,2,1.0,6.0,4.0,1997.0,1,2,True,False,38705.0,2.0,False,-1.4059231688596996,-0.500141253723831
71377,2,1.0,19.0,3.0,2009.0,3,6,True,False,28786.0,2.0,False,-2.693017309322795,-0.4998646044799077
24023,1,1.0,6.0,4.0,1983.0,3,2,True,False,87843.0,2.0,False,-0.7935838129733378,-0.5001413401744684
108961,1,1.0,6.0,4.0,1998.0,3,6,True,False,91902.0,2.0,True,-0.8214643341007912,-0.5001413007371178
94785,3,1.0,6.0,4.0,1992.0,3,6,True,False,51471.0,2.0,False,-0.4514940286580113,-0.500141313357778
40271,3,2.0,6.0,4.0,1998.0,3,2,True,False,34854.0,3.0,False,2.1873232829771485,-0.49980527981867967
137208,2,1.0,6.0,4.0,1997.0,3,2,True,False,37228.0,2.0,True,-2.9179219904679585,-0.5001412534229176
71246,1,1.0,7.0,4.0,1995.0,3,2,True,False,66650.0,2.0,True,0.7503289027651673,-0.5001412817795764
14432,2,1.0,28.0,1.0,2002.0,3,6,True,False,80976.0,2.0,True,-0.6785579902996953,-0.5001412631583498
149220,2,1.0,18.0,1.0,1999.0,4,6,False,False,76558.0,3.0,True,0.8370260517555548,-0.500141348139822
31635,2,2.0,28.0,1.0,2004.0,4,6,False,False,66042.0,3.0,True,-0.5735001668989969,-0.500141249511044
97452,1,1.0,15.0,3.0,2004.0,3,6,True,False,64750.0,1.0,True,1.6464438891816062,-0.5001412381471396
51081,2,1.0,29.0,1.0,2010.0,4,6,True,False,44892.0,2.0,False,-0.17828393414217197,-0.4998977679108801
4224,1,1.0,9.0,3.0,1999.0,3,6,False,False,74745.0,2.0,True,-0.0743940234628784,-0.5001413080121407
68964,2,1.0,29.0,1.0,2002.0,3,6,True,False,57277.0,3.0,True,-1.4820955229773822,-0.5001412488561149
9502,1,1.0,20.0,1.0,1994.0,3,6,True,False,90260.0,2.0,True,-0.17843331832747134,-0.5001413246154778
88298,2,1.0,6.0,4.0,2000.0,1,2,True,False,51991.0,2.0,True,-1.3761821356064208,-0.500141323358722
6876,1,1.0,32.0,1.0,2008.0,4,6,False,False,62595.0,2.0,True,1.3112800989115467,-0.5001412809476394
99718,1,1.0,14.0,1.0,2008.0,4,6,False,False,35630.0,1.0,True,0.4511938619111162,-0.500141263972586
141956,1,1.0,11.0,3.0,2002.0,1,6,True,True,54424.0,1.0,True,-1.049356698951652,-0.500141278504931
20986,1,1.0,21.0,3.0,2007.0,1,6,False,False,34875.0,1.0,False,1.4295108913788053,-0.5001413071802039
121471,2,1.0,18.0,4.0,2009.0,4,6,False,False,45933.0,2.0,False,2.9580506164128897,-0.5001412875677332
